資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20260731,2254,13,1,626000,0.97
20260731,2254,14,2,1709000,2.67
20260731,2254,15,10,56169356,87.89
20260731,2254,16,2647,63907680,100.0
20260731,2258,1,1031,194743,0.01
20260731,2258,2,4951,10893611,0.62
20260731,2258,3,1059,8673090,0.49
20260731,2258,4,387,5027155,0.28
20260731,2258,5,375,7050833,0.4
20260731,2258,6,338,8775962,0.5
20260731,2258,7,151,5434471,0.31
20260731,2258,8,135,6368075,0.36
20260731,2258,9,269,19404156,1.1
20260731,2258,10,128,18150263,1.03
20260731,2258,11,57,16326245,0.93
20260731,2258,12,12,5955191,0.34
20260731,2258,13,9,6272000,0.35
20260731,2258,14,8,7400500,0.42
20260731,2258,15,25,1625351005,92.8
20260731,2258,16,8935,1751277300,100.0
20260731,2301,1,98573,20904149,0.9
20260731,2301,2,99719,181088668,7.81
20260731,2301,3,8461,63264916,2.73
20260731,2301,4,2302,28744962,1.24
20260731,2301,5,1154,20906743,0.9
20260731,2301,6,949,23747121,1.02
20260731,2301,7,456,16035639,0.69
20260731,2301,8,283,12977063,0.56
20260731,2301,9,474,33764856,1.45
20260731,2301,10,290,40441889,1.74
20260731,2301,11,196,56486762,2.43
20260731,2301,12,82,40451090,1.74
20260731,2301,13,48,32784614,1.41
20260731,2301,14,48,43783353,1.89
20260731,2301,15,264,1700725938,73.43
20260731,2301,16,213299,2316107763,100.0
20260731,2302,1,9825,2255707,1.35
20260731,2302,2,13028,24960345,15.0
20260731,2302,3,1208,9998735,6.01
20260731,2302,4,256,3283042,1.97
20260731,2302,5,205,3874788,2.32
20260731,2302,6,140,3560149,2.14
20260731,2302,7,55,1959391,1.17
20260731,2302,8,51,2426399,1.45
20260731,2302,9,54,3917637,2.35
20260731,2302,10,29,3959582,2.38
20260731,2302,11,25,6937196,4.17
20260731,2302,12,2,930556,0.55
20260731,2302,13,3,2107308,1.26
20260731,2302,14,2,1840000,1.1
20260731,2302,15,6,94292046,56.69
20260731,2302,16,24889,166302881,100.0
20260731,2303,1,375704,73793446,0.58
20260731,2303,2,486932,975956275,7.75
20260731,2303,3,64409,489716040,3.89
20260731,2303,4,19576,245574643,1.95
20260731,2303,5,10637,193389602,1.53
20260731,2303,6,9051,226363928,1.79
20260731,2303,7,3925,138422877,1.1
20260731,2303,8,2333,107264360,0.85
20260731,2303,9,3777,267124693,2.12
20260731,2303,10,1622,224562240,1.78
20260731,2303,11,743,209344218,1.66
20260731,2303,12,248,121675004,0.96
20260731,2303,13,165,115364693,0.91
20260731,2303,14,101,90800206,0.72
20260731,2303,15,668,9097652645,72.33
20260731,2303,16,0,-20000,0.0
20260731,2303,17,979891,12576984870,100.0
20260731,2305,1,11296,3369546,1.63
20260731,2305,2,8681,17782696,8.64
20260731,2305,3,1151,9165818,4.45
20260731,2305,4,295,3858815,1.87
20260731,2305,5,199,3724572,1.81
20260731,2305,6,186,4806405,2.33
20260731,2305,7,80,2889702,1.4
20260731,2305,8,73,3464898,1.68
20260731,2305,9,111,8215614,3.99
20260731,2305,10,47,6305035,3.06
20260731,2305,11,30,8512244,4.13
20260731,2305,12,4,2020000,0.98
20260731,2305,13,6,4097351,1.99
20260731,2305,14,3,2574000,1.25
20260731,2305,15,11,124874131,60.71
20260731,2305,16,22173,205660827,100.0
20260731,2308,1,499026,52446412,2.01
20260731,2308,2,71266,120542126,4.64
20260731,2308,3,4330,31616779,1.21
20260731,2308,4,1300,16220635,0.62
20260731,2308,5,639,11447608,0.44
20260731,2308,6,619,15292887,0.58
20260731,2308,7,377,13183625,0.5
20260731,2308,8,252,11515054,0.44
20260731,2308,9,702,50890105,1.95
20260731,2308,10,472,67092078,2.58
20260731,2308,11,359,101666841,3.91
20260731,2308,12,146,72638842,2.79
20260731,2308,13,79,54489647,2.09
20260731,2308,14,60,53230924,2.04
20260731,2308,15,283,1925269766,74.11
20260731,2308,16,579910,2597543329,100.0
20260731,2312,1,64834,6877404,0.45
20260731,2312,2,113677,236952208,15.73
20260731,2312,3,16135,132457303,8.79
20260731,2312,4,4225,54606163,3.62
20260731,2312,5,3002,56839239,3.77
20260731,2312,6,2252,58898198,3.91
20260731,2312,7,931,33752879,2.24
20260731,2312,8,702,33369152,2.21
20260731,2312,9,1009,73885595,4.9
20260731,2312,10,382,53939038,3.58
20260731,2312,11,177,50869871,3.37
20260731,2312,12,66,32756676,2.17
20260731,2312,13,26,18156959,1.2
20260731,2312,14,18,15936036,1.05
20260731,2312,15,100,646672490,42.94
20260731,2312,16,207536,1505969211,100.0
20260731,2313,1,158904,25437472,2.06
20260731,2313,2,132772,234662215,19.01
20260731,2313,3,10850,77599939,6.28
20260731,2313,4,2971,35930078,2.91
20260731,2313,5,1296,23247567,1.88
20260731,2313,6,1062,25971501,2.1
20260731,2313,7,453,15753050,1.27
20260731,2313,8,261,11725875,0.95
20260731,2313,9,398,27262856,2.2
20260731,2313,10,203,28156218,2.28
20260731,2313,11,99,27555897,2.23
20260731,2313,12,44,21297051,1.72
20260731,2313,13,32,22568698,1.82
20260731,2313,14,18,16492422,1.33
20260731,2313,15,113,640182748,51.88
20260731,2313,16,0,-22998,0.0
20260731,2313,17,309476,1233820589,100.0
20260731,2314,1,38449,9553605,8.79
20260731,2314,2,11566,25341530,23.33
20260731,2314,3,1791,13249423,12.2
20260731,2314,4,558,6883933,6.33
20260731,2314,5,295,5309041,4.88
20260731,2314,6,292,7244790,6.67
20260731,2314,7,100,3488818,3.21
20260731,2314,8,75,3367789,3.1
20260731,2314,9,146,10238062,9.42
20260731,2314,10,50,6603421,6.08
20260731,2314,11,19,4870495,4.48
20260731,2314,12,6,2845621,2.62
20260731,2314,13,4,2750121,2.53
20260731,2314,14,1,864204,0.79
20260731,2314,15,4,5985569,5.51
20260731,2314,16,53356,108596422,100.0
20260731,2316,1,45381,4164220,2.27
20260731,2316,2,12994,23492734,12.85
20260731,2316,3,1142,8466487,4.63
20260731,2316,4,309,3896243,2.13
20260731,2316,5,159,2879085,1.57
20260731,2316,6,141,3553377,1.94
20260731,2316,7,50,1791010,0.98
20260731,2316,8,31,1409376,0.77
20260731,2316,9,72,5131072,2.8
20260731,2316,10,31,4121278,2.25
20260731,2316,11,18,5150759,2.81
20260731,2316,12,14,6626015,3.62
20260731,2316,13,5,3408820,1.86
20260731,2316,14,3,2626488,1.43
20260731,2316,15,24,106023572,58.01
20260731,2316,16,60374,182740536,100.0
20260731,2317,1,443526,101129699,0.71
20260731,2317,2,561221,1161412781,8.25
20260731,2317,3,85628,641563945,4.55
20260731,2317,4,28601,357089120,2.53
20260731,2317,5,14798,265027890,1.88
20260731,2317,6,13923,346337162,2.46
20260731,2317,7,6331,221979199,1.57
20260731,2317,8,3783,172310414,1.22
20260731,2317,9,6582,458006917,3.25
20260731,2317,10,2670,361869317,2.57
20260731,2317,11,1027,283107362,2.01
20260731,2317,12,328,159025038,1.12
20260731,2317,13,175,121635103,0.86
20260731,2317,14,116,104120979,0.73
20260731,2317,15,825,9321131571,66.22
20260731,2317,16,1169534,14075746497,100.0
20260731,2321,1,13714,1899133,6.27
20260731,2321,2,701,1492085,4.92
20260731,2321,3,127,957675,3.16
20260731,2321,4,36,434054,1.43
20260731,2321,5,23,398639,1.31
20260731,2321,6,18,439978,1.45
20260731,2321,7,12,413906,1.36
20260731,2321,8,10,454555,1.5
20260731,2321,9,17,1173297,3.87
20260731,2321,10,6,829296,2.73
20260731,2321,11,1,226000,0.74
20260731,2321,12,0,0,0.0
20260731,2321,13,0,0,0.0
20260731,2321,14,1,993529,3.28
20260731,2321,15,2,20559782,67.91
20260731,2321,16,14668,30271929,100.0
20260731,2323,1,69102,13312737,1.22
20260731,2323,2,45501,100672194,9.24
20260731,2323,3,10755,79942343,7.33
20260731,2323,4,3384,41522135,3.81
20260731,2323,5,2210,40501294,3.71
20260731,2323,6,1821,46348013,4.25
20260731,2323,7,843,29972036,2.75
20260731,2323,8,583,27311613,2.5
20260731,2323,9,1104,79989748,7.34
20260731,2323,10,531,76324123,7.0
20260731,2323,11,216,59803526,5.48
20260731,2323,12,75,36794714,3.37
20260731,2323,13,33,22787766,2.09
20260731,2323,14,18,16623943,1.52
20260731,2323,15,80,417442143,38.32
20260731,2323,16,136256,1089348328,100.0
20260731,2324,1,57471,12568734,0.28
20260731,2324,2,211444,448097150,10.16
20260731,2324,3,34393,271864587,6.16
20260731,2324,4,9787,124401112,2.82
20260731,2324,5,6191,115154871,2.61
20260731,2324,6,4655,119975572,2.72
20260731,2324,7,2038,73418306,1.66
20260731,2324,8,1378,65006958,1.47
20260731,2324,9,2146,157204680,3.56
20260731,2324,10,852,121451629,2.75
20260731,2324,11,366,102397859,2.32
20260731,2324,12,143,69637895,1.58
20260731,2324,13,75,51732621,1.17
20260731,2324,14,43,38688094,0.87
20260731,2324,15,323,2635546557,59.8
20260731,2324,16,331305,4407146625,100.0
20260731,2327,1,394037,49811825,2.4
20260731,2327,2,111872,202197616,9.76
20260731,2327,3,8948,66433124,3.2
20260731,2327,4,2562,31947939,1.54
20260731,2327,5,1328,23669835,1.14
20260731,2327,6,1140,28210229,1.36
20260731,2327,7,535,18929892,0.91
20260731,2327,8,313,14240354,0.68
20260731,2327,9,648,45523884,2.19
20260731,2327,10,366,52088258,2.51
20260731,2327,11,226,64775579,3.12
20260731,2327,12,70,34335065,1.65
20260731,2327,13,42,29138752,1.4
20260731,2327,14,33,29560305,1.42
20260731,2327,15,192,1380622377,66.64
20260731,2327,16,0,-19550,0.0
20260731,2327,17,522312,2071465484,100.0
20260731,2328,1,56363,3369917,0.65
20260731,2328,2,52387,104764896,20.21
20260731,2328,3,6572,52535911,10.13
20260731,2328,4,1725,21915984,4.22
20260731,2328,5,1099,20604883,3.97
20260731,2328,6,799,20456650,3.94
20260731,2328,7,352,12683978,2.44
20260731,2328,8,210,9789750,1.88
20260731,2328,9,381,26966206,5.2
20260731,2328,10,133,18524097,3.57
20260731,2328,11,76,20637428,3.98
20260731,2328,12,8,3936125,0.75
20260731,2328,13,15,10533442,2.03
20260731,2328,14,8,7045167,1.35
20260731,2328,15,23,184581848,35.6
20260731,2328,16,120151,518346282,100.0
20260731,2329,1,62985,7353507,1.11
20260731,2329,2,55473,111425680,16.9
20260731,2329,3,6802,54214720,8.22
20260731,2329,4,1799,23221375,3.52
20260731,2329,5,1165,21836737,3.31
20260731,2329,6,847,21891173,3.32
20260731,2329,7,377,13748283,2.08
20260731,2329,8,237,11150778,1.69
20260731,2329,9,347,24888936,3.77
20260731,2329,10,144,20298064,3.08
20260731,2329,11,75,20441267,3.1
20260731,2329,12,21,10489857,1.59
20260731,2329,13,9,6101000,0.92
20260731,2329,14,9,7836553,1.18
20260731,2329,15,25,304050403,46.14
20260731,2329,16,130315,658948333,100.0
20260731,2330,1,2539702,296133619,1.14
20260731,2330,2,457999,875655638,3.37
20260731,2330,3,53307,381226919,1.47
20260731,2330,4,17525,214839474,0.82
20260731,2330,5,8129,142882134,0.55
20260731,2330,6,7825,191329159,0.73
20260731,2330,7,3671,127306609,0.49
20260731,2330,8,2056,92660455,0.35
20260731,2330,9,4114,287165889,1.1
20260731,2330,10,2047,286495059,1.1
20260731,2330,11,1319,369925961,1.42
20260731,2330,12,582,285569046,1.1
20260731,2330,13,349,243484284,0.93
20260731,2330,14,215,192086747,0.74
20260731,2330,15,1475,21945666949,84.62
20260731,2330,16,0,-57875,0.0
20260731,2330,17,3100315,25932370067,100.0
20260731,2331,1,20936,3568255,0.64
20260731,2331,2,28137,61196474,10.97
20260731,2331,3,4491,36731043,6.58
20260731,2331,4,1151,14884122,2.67
20260731,2331,5,902,16995039,3.04
20260731,2331,6,651,17006128,3.05
20260731,2331,7,287,10469612,1.87
20260731,2331,8,200,9434517,1.69
20260731,2331,9,322,23167738,4.15
20260731,2331,10,139,20363388,3.65
20260731,2331,11,65,18029435,3.23
20260731,2331,12,27,13060883,2.34
20260731,2331,13,13,8823266,1.58
20260731,2331,14,4,3558394,0.63
20260731,2331,15,20,300114674,53.84
20260731,2331,16,57345,557402968,100.0
20260731,2332,1,55015,6148766,1.02
20260731,2332,2,35783,78851780,13.09
20260731,2332,3,6524,53330502,8.85
20260731,2332,4,1837,23494662,3.9
20260731,2332,5,1440,27000155,4.48
20260731,2332,6,1148,29974076,4.97
20260731,2332,7,531,19134699,3.17
20260731,2332,8,395,18569121,3.08
20260731,2332,9,641,46984632,7.8
20260731,2332,10,264,37215465,6.18
20260731,2332,11,136,37570822,6.23
20260731,2332,12,41,20108510,3.33
20260731,2332,13,17,11660182,1.93
20260731,2332,14,2,1833000,0.3
20260731,2332,15,53,190294001,31.6
20260731,2332,16,103827,602170373,100.0
20260731,2337,1,220626,42528235,2.14
20260731,2337,2,227366,433637774,21.86
20260731,2337,3,22542,171270125,8.63
20260731,2337,4,6111,76800130,3.87
20260731,2337,5,3309,60609669,3.05
20260731,2337,6,2622,66651641,3.36
20260731,2337,7,1106,39221605,1.97
20260731,2337,8,699,32264677,1.62
20260731,2337,9,1126,79783855,4.02
20260731,2337,10,505,70340702,3.54
20260731,2337,11,254,70493139,3.55
20260731,2337,12,91,43736822,2.2
20260731,2337,13,44,30902663,1.55
20260731,2337,14,19,16317152,0.82
20260731,2337,15,150,748686317,37.75
20260731,2337,16,0,-27000,0.0
20260731,2337,17,486570,1983217506,100.0
20260731,2338,1,43848,2901043,0.79
20260731,2338,2,30026,60100849,16.38
20260731,2338,3,3974,29832859,8.13
20260731,2338,4,1392,17228718,4.69
20260731,2338,5,631,11405900,3.1
20260731,2338,6,570,14161086,3.86
20260731,2338,7,251,8726988,2.37
20260731,2338,8,152,6869479,1.87
20260731,2338,9,273,19346103,5.27
20260731,2338,10,106,13968737,3.8
20260731,2338,11,41,10812761,2.94
20260731,2338,12,9,4444088,1.21
20260731,2338,13,12,8456574,2.3
20260731,2338,14,6,5525578,1.5
20260731,2338,15,24,153068420,41.72
20260731,2338,16,81315,366849183,100.0
20260731,2340,1,65336,4751281,1.08
20260731,2340,2,35780,75173882,17.13
20260731,2340,3,5264,41792482,9.52
20260731,2340,4,1555,19962335,4.55
20260731,2340,5,972,18038531,4.11
20260731,2340,6,805,20648714,4.7
20260731,2340,7,401,14454222,3.29
20260731,2340,8,237,10972975,2.5
20260731,2340,9,436,31369046,7.15
20260731,2340,10,182,25784363,5.87
20260731,2340,11,61,16499329,3.76
20260731,2340,12,22,10664634,2.43
20260731,2340,13,5,3305543,0.75
20260731,2340,14,8,7160150,1.63
20260731,2340,15,20,138045359,31.47
20260731,2340,16,111084,438622846,100.0
20260731,2342,1,119053,6779769,4.3
20260731,2342,2,20638,38276586,24.3
20260731,2342,3,1921,15305955,9.71
20260731,2342,4,430,5471273,3.47
20260731,2342,5,258,4812253,3.05
20260731,2342,6,218,5697332,3.61
20260731,2342,7,93,3339338,2.12
20260731,2342,8,58,2686286,1.7
20260731,2342,9,98,7048991,4.47
20260731,2342,10,28,4054179,2.57
20260731,2342,11,21,5598825,3.55
20260731,2342,12,3,1295436,0.82
20260731,2342,13,1,750000,0.47
20260731,2342,14,2,1922007,1.22
20260731,2342,15,6,54436514,34.56
20260731,2342,16,142828,157474744,100.0
20260731,2344,1,227323,43934549,0.93
20260731,2344,2,288061,544645173,11.64
20260731,2344,3,28369,217148547,4.64
20260731,2344,4,7939,100046330,2.13
20260731,2344,5,4277,78552772,1.68
20260731,2344,6,3460,87258183,1.86
20260731,2344,7,1575,55945123,1.19
20260731,2344,8,938,43510347,0.93
20260731,2344,9,1537,108455293,2.31
20260731,2344,10,682,93695653,2.0
20260731,2344,11,346,95563914,2.04
20260731,2344,12,112,56100148,1.19
20260731,2344,13,71,49240305,1.05
20260731,2344,14,36,32748194,0.7
20260731,2344,15,248,3068669187,65.63
20260731,2344,16,0,-3000,0.0
20260731,2344,17,564974,4675510718,100.0
20260731,2345,1,63557,4575426,0.81
20260731,2345,2,8656,15113239,2.69
20260731,2345,3,844,6135277,1.09
20260731,2345,4,366,4538511,0.8
20260731,2345,5,216,3885730,0.69
20260731,2345,6,282,7108009,1.26
20260731,2345,7,157,5576306,0.99
20260731,2345,8,120,5431765,0.96
20260731,2345,9,355,25455498,4.53
20260731,2345,10,249,34901324,6.21
20260731,2345,11,171,47628585,8.48
20260731,2345,12,62,30307484,5.4
20260731,2345,13,38,26536273,4.72
20260731,2345,14,24,21218243,3.78
20260731,2345,15,98,322706227,57.51
20260731,2345,16,75195,561117897,100.0
20260731,2347,1,12832,2838717,0.17
20260731,2347,2,20609,41837487,2.5
20260731,2347,3,3050,22849805,1.36
20260731,2347,4,960,11862019,0.71
20260731,2347,5,494,8719647,0.52
20260731,2347,6,456,11279528,0.67
20260731,2347,7,200,7045739,0.42
20260731,2347,8,149,6803098,0.4
20260731,2347,9,297,20915857,1.25
20260731,2347,10,147,20603898,1.23
20260731,2347,11,99,27395574,1.64
20260731,2347,12,50,24262803,1.45
20260731,2347,13,25,17190375,1.03
20260731,2347,14,23,20517570,1.23
20260731,2347,15,158,1423824851,85.36
20260731,2347,16,39549,1667946968,100.0
20260731,2348,1,16033,1516552,0.99
20260731,2348,2,6915,13561212,8.92
20260731,2348,3,786,6061411,3.99
20260731,2348,4,268,3406264,2.24
20260731,2348,5,162,2998536,1.97
20260731,2348,6,121,3010271,1.98
20260731,2348,7,50,1799213,1.18
20260731,2348,8,30,1350660,0.88
20260731,2348,9,66,4818504,3.17
20260731,2348,10,24,3507193,2.3
20260731,2348,11,13,3778795,2.48
20260731,2348,12,7,3299405,2.17
20260731,2348,13,2,1433687,0.94
20260731,2348,14,2,1767724,1.16
20260731,2348,15,20,99589426,65.56
20260731,2348,16,24499,151898853,100.0
20260731,2349,1,80234,16140008,2.32
20260731,2349,2,46436,102282742,14.74
20260731,2349,3,8862,69364062,9.99
20260731,2349,4,2692,33982097,4.89
20260731,2349,5,2005,37343060,5.38
20260731,2349,6,1562,40396839,5.82
20260731,2349,7,687,24500212,3.53
20260731,2349,8,468,21944527,3.16
20260731,2349,9,828,58769196,8.47
20260731,2349,10,374,51797539,7.46
20260731,2349,11,131,36962783,5.32
20260731,2349,12,38,17621826,2.54
20260731,2349,13,21,13852050,1.99
20260731,2349,14,17,15130287,2.18
20260731,2349,15,42,153592435,22.14
20260731,2349,16,144397,693679663,100.0
20260731,2351,1,13137,1962559,1.0
20260731,2351,2,11889,20047825,10.29
20260731,2351,3,717,5586875,2.86
20260731,2351,4,204,2620977,1.34
20260731,2351,5,122,2263095,1.16
20260731,2351,6,96,2445224,1.25
20260731,2351,7,45,1612154,0.82
20260731,2351,8,23,1050236,0.53
20260731,2351,9,66,4650381,2.38
20260731,2351,10,33,4445844,2.28
20260731,2351,11,29,8385767,4.3
20260731,2351,12,10,5376981,2.76
20260731,2351,13,13,9047028,4.64
20260731,2351,14,6,5319646,2.73
20260731,2351,15,39,119924597,61.58
20260731,2351,16,0,-1000,0.0
20260731,2351,17,26429,194738189,100.0
20260731,2352,1,87849,23102603,1.46
20260731,2352,2,75757,172960843,10.94
20260731,2352,3,15467,116438372,7.36
20260731,2352,4,4949,61265534,3.87
20260731,2352,5,3172,55698959,3.52
20260731,2352,6,2610,64670862,4.09
20260731,2352,7,1129,39037737,2.46
20260731,2352,8,853,38273118,2.42
20260731,2352,9,1389,99182631,6.27
20260731,2352,10,564,77059940,4.87
20260731,2352,11,246,67279950,4.25
20260731,2352,12,76,37907889,2.39
20260731,2352,13,21,14380235,0.9
20260731,2352,14,32,28268731,1.78
20260731,2352,15,79,684979101,43.33
20260731,2352,16,194193,1580506505,100.0
20260731,2353,1,112477,23550934,0.77
20260731,2353,2,212685,466404559,15.3
20260731,2353,3,39101,306540616,10.05
20260731,2353,4,12150,154063883,5.05
20260731,2353,5,7693,142394504,4.67
20260731,2353,6,6338,161472330,5.29
20260731,2353,7,2851,102179875,3.35
20260731,2353,8,1857,86368347,2.83
20260731,2353,9,2925,208907496,6.85
20260731,2353,10,1212,169908305,5.57
20260731,2353,11,432,118986045,3.9
20260731,2353,12,127,63954114,2.09
20260731,2353,13,53,36914132,1.21
20260731,2353,14,32,29094964,0.95
20260731,2353,15,153,977113724,32.05
20260731,2353,16,400086,3047853828,100.0
20260731,2354,1,45106,8011723,0.56
20260731,2354,2,120314,249964213,17.67
20260731,2354,3,17235,134000481,9.47
20260731,2354,4,4872,61731551,4.36
20260731,2354,5,2858,52847060,3.73
20260731,2354,6,2196,55611584,3.93
20260731,2354,7,964,34366533,2.42
20260731,2354,8,584,27158871,1.92
20260731,2354,9,942,66764838,4.72
20260731,2354,10,341,47376060,3.34
20260731,2354,11,128,35039567,2.47
20260731,2354,12,29,14198838,1.0
20260731,2354,13,21,14104159,0.99
20260731,2354,14,9,7984062,0.56
20260731,2354,15,59,605325652,42.79
20260731,2354,16,195658,1414485192,100.0
20260731,2355,1,28947,2891232,0.72
20260731,2355,2,40856,80494910,20.25
20260731,2355,3,4813,38168086,9.6
20260731,2355,4,1270,16181515,4.07
20260731,2355,5,798,14885979,3.74
20260731,2355,6,550,14265108,3.58
20260731,2355,7,245,8824369,2.21
20260731,2355,8,168,7881170,1.98
20260731,2355,9,289,21048068,5.29
20260731,2355,10,119,17064469,4.29
20260731,2355,11,60,17495432,4.4
20260731,2355,12,32,16347007,4.11
20260731,2355,13,11,7787896,1.95
20260731,2355,14,8,7247153,1.82
20260731,2355,15,47,126913026,31.92
20260731,2355,16,78213,397495420,100.0
20260731,2356,1,60215,14857203,0.41
20260731,2356,2,167866,333443811,9.29
20260731,2356,3,20935,163491143,4.55
20260731,2356,4,5513,70119221,1.95
20260731,2356,5,3338,62034281,1.72
20260731,2356,6,2368,60554394,1.68
20260731,2356,7,979,35126608,0.97
20260731,2356,8,651,30387881,0.84
20260731,2356,9,1032,73511839,2.04
20260731,2356,10,439,61852087,1.72
20260731,2356,11,218,60304694,1.68
20260731,2356,12,101,49859238,1.38
20260731,2356,13,47,32964821,0.91
20260731,2356,14,36,32868479,0.91
20260731,2356,15,193,2506099366,69.85
20260731,2356,16,263931,3587475066,100.0
20260731,2357,1,88241,16491390,2.22
20260731,2357,2,30454,53272201,7.17
20260731,2357,3,2253,16764298,2.25
20260731,2357,4,724,9090764,1.22
20260731,2357,5,370,6653386,0.89
20260731,2357,6,330,8266252,1.11
20260731,2357,7,170,5987248,0.8
20260731,2357,8,128,5898367,0.79
20260731,2357,9,252,18037636,2.42
20260731,2357,10,180,25802027,3.47
20260731,2357,11,118,33073221,4.45
20260731,2357,12,50,24245443,3.26
20260731,2357,13,37,25516801,3.43
20260731,2357,14,30,27464636,3.69
20260731,2357,15,97,466196610,62.76
20260731,2357,16,123434,742760280,100.0
20260731,2359,1,35649,3665968,2.13
20260731,2359,2,25815,43697050,25.48
20260731,2359,3,1591,12570432,7.33
20260731,2359,4,363,4719489,2.75
20260731,2359,5,242,4482576,2.61
20260731,2359,6,151,3847740,2.24
